cliente_id,nome,cpf,data_cadastro,data_cancelamento,cidade,estado,plano,valor_mensalidade,notificacoes_7d,transacoes_30d,ticket_medio_30d,abriu_chamado,tempo_resposta_chamado_h,churn_30d
CLI000984,Marcelo Pereira,656.411.588-25,24/04/2025,,Porto Alegre,RS,Básico,"19,90",0,6.0,111.44,False,,False
CLI006985,Bruno Castro,626.461.356-36,17/12/2025,,Juiz de Fora,MG,Básico,"19,90",1,9.0,151.25,False,,False
CLI005334,Juliana Pereira,860.867.928-28,2024-03-28,,Porto Alegre,RS,Básico,"R$ 19,90",5,23.0,63.53,False,,False
CLI002926, Matheus Pereira,955.945.982-43,17/07/2025,,Curitiba,PR,Premium,49.90,4,36.0,118.97,False,,False
CLI005408,Diego Castro,138.220.811-41,24/02/2026,22/04/2026,Quixadá,CE,Premium,49.90,1,31.0,114.72,False,,True
CLI003215,Felipe Dias,663.553.336-81,13/02/2026,,João Pessoa,PB,Básico,19.90,10,25.0,62.69,False,,False
CLI006473,YASMIN RODRIGUES,970.304.074-57,08/06/2024,,Janaúba,MG,Premium,49.90,2,69.0,133.29,False,,False
CLI005520,Ana Mendes,29881821735,2026-01-20,,Palmas,TO,Básico,19.90,0,,0.0,False,,False
CLI007066,Ana Silva,395.435.146-78,08/08/2025,,Osasco,SP,Básico,"R$ 19,90",4,21.0,39.4,não,,False
CLI004919,Otávio Gomes,073.475.393-63,05/11/2025,,Iguatu,CE,Premium,"49,90",12,54.0,62.41,True,8.6,False
CLI000628,Sabrina Oliveira,53093119354,15/09/2024,,Belém,PA,Premium,"R$ 49,90",10,37.0,91.34,False,,False
CLI008038,Tatiane Oliveira,781.933.765-69,30/06/2025,,Porto Alegre,RS,Premium,49.90,2,21.0,163.21,True,29.5,False
CLI005147,André Cavalcanti,228.605.017-57,29-01-25,2026-04-25,Osasco,SP,Básico,"19,90",5,12.0,151.41,True,87.2,True
CLI004766,Ricardo Costa,72071686258,06/03/2026,,Sorocaba,SP,Básico,"19,90",1,,0.0,False,,False
CLI009235,Daniela Vieira,13595534795,2024-08-02,,Guarulhos,SP,Premium,"R$ 49,90",1,34.0,69.68,False,,False
CLI009611,Sabrina Mendes,278.551.354-10,02/07/2025,,Patos,PB,Básico,"R$ 19,90",6,,0.0,False,,False
CLI001270, Tatiane Souza,439.325.665-04,23-10-24,,Cajazeiras,PB,Básico,"19,90",1,25.0,779799.8,False,,False
CLI000129,Rafael Barbosa,425.495.475-26,16-11-24,,Niterói,RJ,Premium,"49,90",7,0.0,0.0,False,,False
CLI006805,Lucas Cardoso,821.232.852-14,26/01/2026,2026-04-02,Caicó,RN,Premium,"49,90",4,46.0,111.55,True,64.7,True
CLI001712,Ricardo Rocha,040.863.463-95,08-03-24,,Campinas,SP,Básico,"19,90",3,28.0,51.89,False,,False
CLI009392,Vanessa Castro,48963579237,09/01/2025,,Campinas,SP,BASICO,"19,90",10,15.0,645893.98,False,,False
CLI004236,Bruno Marques,511.043.722-50,19/08/2024,,Porto Alegre,RS,Básico,"19,90",8,31.0,19.9,True,42.1,False
CLI005214,Yasmin Carvalho,77946412768,14/10/2025,,Salvador,BA,Básico,"19,90",10,17.0,665586.14,False,,False
CLI002399,Otávio Silva,233.260.529-98,19/03/2025,25-04-26,Duque de Caxias,RJ,Básico,"19,90",7,31.0,64.97,True,43.3,True
CLI005457,Vanessa Martins,77004163570,30/05/2024,,Picos,PI,Básico,"R$ 19,90",1,20.0,167.71,False,,False
CLI006082,Júlio Costa,829.229.891-77,01/12/2025,,Picos,PI,Premium,"49,90",9,61.0,102.09,False,,False
CLI008442,Eduardo Araújo,916.531.218-00,12/01/2026,,Garanhuns,PE,Premium,49.90,2,11.0,98.6,False,,False
CLI001187,Júlio Costa,88559233006,2024-10-28,,Porto Alegre,RS,Premium,49.90,3,64.0,137.34,True,16.5,False
CLI006038,Helena Cardoso,237.306.554-24,23/03/2024,,Garanhuns,PE,Premium,"R$ 49,90",7,,0.0,False,,False
CLI009810,Camila Rodrigues,103.412.565-59,12/06/2024,,Duque de Caxias,RJ,Premium,"49,90",8,51.0,129.73,False,,False
CLI006033,Renato Mendes,761.878.396-85,08/09/2024,17/04/2026,São Paulo,SP,Premium,"49,90",10,48.0,57.1,True,61.4,True
CLI001978,Lucas Carvalho,34219092291,24/11/2025,,Estância,SE,Básico,"R$ 19,90",12,,0.0,False,,False
CLI009904,Camila Cardoso,577.076.087-60,03/03/2026,11/04/2026,Vitória,ES,Premium,"R$ 49,90",1,,0.0,False,,True
CLI004248,Helena Moreira,00767756541,28/04/2025,2026-04-03,Salvador,BA,Premium,49.90,11,63.0,153.37,True,35.6,True
CLI007701,Mariana Lima,116.703.933-16,2025-01-15,,Vitória,ES,Básico,"19,90",2,24.0,44.74,False,,False
CLI000916,Karina Silva,140.898.920-56,19/01/2025,,Manaus,AM,Premium,"49,90",0,31.0,53.85,não,,False
CLI001306,Tatiane Barbosa,803.015.540-29,22-07-25,,Vitória,ES,Básico,"19,90",12,23.0,34.83,False,,False
CLI005478,Sérgio Cardoso,585.934.257-60,16/11/2025,,Palmas,TO,Básico,"19,90",6,31.0,626409.34,False,,False
CLI003050,Carla Lima,155.586.415-44,03/02/2026,,Vitória,ES,Premium,"49,90",0,68.0,27.04,False,,False
CLI009538,Daniela Barbosa,217.221.382-62,03/03/2025,,Maceió,AL,Premium,"49,90",0,37.0,193.15,False,,False
CLI001274,Thiago Vieira,675.050.113-15,05-09-25,,Campo Grande,MS,Básico,"19,90",2,30.0,216.5,False,,False
CLI008085,Eduardo Carvalho,29671697848,2024-09-02,,Londrina,PR,Premium,49.90,0,55.0,184671.15,True,8.2,False
CLI002797,Fernanda Vieira,42041764641,10/01/2025,,Osasco,SP,Básico,19.90,9,4.0,27.5,False,,False
CLI001399,Bruna Ribeiro,74095722373,19/10/2025,,Palmas,TO,Premium,"49,90",10,61.0,214.54,True,93.7,False
CLI003359,João Castro,689.295.010-38,14/01/2025,,Santo André,SP,Básico,"R$ 19,90",1,13.0,470548.83,False,,False
CLI000184,Marcos Souza,01010026428,25/07/2025,,Caxias do Sul,RS,Premium,49.90,11,62.0,40.28,False,,False
CLI007453,Fernanda Lima,130.977.150-56,2024-06-23,,Juiz de Fora,MG,Básico,"19,90",11,,0.0,False,,False
CLI007090,Isabela Pinto,837.749.862-56,2024-03-28,,Juiz de Fora,MG,Básico,"19,90",4,30.0,28.81,False,,False
CLI006211,Eduarda Marques,643.472.406-81,19/07/2024,,São José dos Campos,SP,Básico,"19,90",8,7.0,63.86,False,,False
CLI005338,Clara Ribeiro,538.760.851-18,27/02/2024,,Cuiabá,MT,Básico,19.90,10,31.0,48.48,não,,False
CLI006195,André Barbosa,941.632.665-39,2025-01-05,,Belém,PA,Básico,"19,90",7,22.0,28.24,não,,False
CLI009942,Lucas Martins,17052187583,2025-06-12,,Teresina,PI,Premium,"49,90",8,56.0,39.34,True,6.3,False
CLI004568,Otávio Lima,193.135.609-47,06-02-25,,Maceió,AL,Premium,"49,90",4,,0.0,False,,False
CLI008068,EDUARDO MENDES,176.815.432-33,20/11/2025,,Guarulhos,SP,Premium,49.90,0,31.0,151.94,True,23.6,False
CLI002657,karina araújo,706.200.261-88,2025-03-01,,Niterói,RJ,Básico,"19,90",0,28.0,21.64,False,,False
CLI008324, Júlio Cavalcanti,418.610.017-28,15/04/2025,2026-04-27,Itabaiana,SE,Premium,"49,90",0,36.0,76.98,True,3.7,True
CLI006885,Karina Martins,35222795469,31/07/2024,,Guarulhos,SP,Básico,"19,90",7,32.0,105.15,False,,False
CLI001962,Clara Carvalho,847.131.002-24,2024-10-15,,Sorocaba,SP,Premium,"49,90",0,36.0,21.54,False,,False
CLI004892,Eduardo Pinto,975.627.039-55,01-03-25,,São Gonçalo,RJ,Básico,"19,90",0,30.0,90.44,False,,False
CLI006409,André Barbosa,78737534136,08/07/2025,,Porto Alegre,RS,Básico,"19,90",0,32.0,86.66,False,,False
CLI006952,Marcelo Santos,82427385771,2025-08-16,,Caxias do Sul,RS,Básico,"19,90",9,,0.0,False,,False
CLI009990,otávio vieira,91078878475,2025-03-23,22-04-26,Pirapora,MG,Premium,"49,90",4,54.0,28.09,False,,True
CLI001252,Tatiane Dias,513.038.827-75,04/09/2025,,Ribeirão Preto,SP,Premium,"49,90",8,29.0,51.63,False,,False
CLI003177,Camila Castro,327.894.516-02,25-03-26,2026-04-08,Quixadá,CE,Básico,"19,90",3,22.0,37.15,False,,True
CLI007790,Letícia Cardoso,189.320.581-44,2024-04-19,,Manaus,AM,Premium,"49,90",2,23.0,75.08,False,,False
CLI005035,Marcos Ferreira,816.743.002-26,2026-02-10,,Salvador,BA,Básico,"19,90",1,,0.0,False,,False
CLI007368,Henrique Rocha,84534633761,24/06/2025,,Patos,PB,Básico,"19,90",9,35.0,169.13,False,,False
CLI006811,Letícia Santos,260.602.537-84,10/04/2024,,Itabaiana,SE,Básico,"19,90",0,37.0,28.56,não,,False
CLI003290,Renato Pinto,653.013.548-88,12-12-25,,Caxias do Sul,RS,Premium,"49,90",0,6.0,43.88,False,,False
CLI006474,Helena Araújo,401.839.764-48,15/04/2024,,Porto Alegre,RS,Premium,"R$ 49,90",0,42.0,305637.81,False,,False
CLI008742,Clara Araújo,559.789.340-84,06/11/2024,,Maceió,AL,Básico,"R$ 19,90",0,,0.0,False,,False
CLI007640,Eduarda Castro,27188496391,08-06-24,,Pirapora,MG,Premium,"49,90",11,48.0,79.14,False,,False
CLI005670,Carla Ribeiro,396.563.309-82,13-02-26,23-04-26,Floriano,PI,Básico,"19,90",0,25.0,73.88,True,20.6,True
CLI006915,Fábio Carvalho,512.874.729-37,05/07/2024,,Belém,PA,Premium,"R$ 49,90",2,33.0,58.28,False,,False
CLI001052,Larissa Almeida,475.665.826-43,11/09/2025,,Ribeirão Preto,SP,Premium,49.90,6,31.0,183.59,False,,False
CLI004070,Leonardo Costa,529.957.700-72,2026-01-08,,Picos,PI,Básico,"R$ 19,90",1,,0.0,True,13.0,False
CLI006486,gabriela dias,910.198.219-36,22/02/2025,,Juiz de Fora,MG,Básico,"R$ 19,90",4,23.0,33.66,False,,False
CLI006400,Larissa Santos,289.917.291-99,01/10/2025,,Campo Grande,MS,Premium,"R$ 49,90",0,31.0,107.63,True,19.2,False
CLI000273,Daniel Costa,625.388.797-45,01/12/2025,,Campo Grande,MS,Básico,"19,90",4,28.0,159.95,False,,False
CLI002043,Igor Barbosa,742.821.222-14,2024-12-18,,Vitória,ES,Básico,"19,90",7,35.0,99.92,True,20.4,False
CLI004764,Bruno Nunes,357.948.516-23,24/05/2025,,Iguatu,CE,Básico,"19,90",6,4.0,81.08,não,,False
CLI004993,Juliana Pereira,10478471174,2025-03-19,,Teresina,PI,Básico,19.90,5,13.0,147.52,False,,False
CLI005226,Leonardo Moreira,188.898.499-06,2024-06-22,,São Bernardo do Campo,SP,Básico,19.90,0,29.0,898773.74,False,,False
CLI009752,Carlos Almeida,301.978.345-25,07/01/2026,,Belo Horizonte,MG,Básico,"19,90",1,36.0,84.44,False,,False
CLI001087,Débora Santos,446.415.834-55,01/02/2024,,Porto Alegre,RS,Básico,"19,90",7,,0.0,True,12.1,False
CLI005825,Guilherme Santos,53767901391,24/05/2025,,Porto Alegre,RS,Básico,19.90,4,3.0,140.27,False,,False
CLI009082,Tiago Nunes,25073433056,07/07/2024,,Guarulhos,SP,Premium,"49,90",6,46.0,41.86,False,,False
CLI008871,Thiago Carvalho,360.415.719-78,05/04/2024,,São Gonçalo,RJ,Premium,49.90,4,,0.0,False,,False
CLI006825,Helena Mendes,10385533455,2024-10-29,,Osasco,SP,Básico,19.90,11,34.0,35.38,False,,False
CLI004323,Leonardo Ferreira,43131086877,05/09/2025,,Sorocaba,SP,Básico,"19,90",4,13.0,42.49,False,,False
CLI006974,Karina Barbosa,72345886301,2025-10-14,,Belém,PA,Básico,"19,90",1,6.0,46.06,False,,False
CLI008955,Vanessa Pinto,98327343127,2025-05-08,,Floriano,PI,Básico,"R$ 19,90",5,17.0,130.65,False,,False
CLI005621,Tatiane Nunes,418.548.169-20,01/11/2025,08/04/2026,Estância,SE,Básico,"19,90",0,17.0,401697.57,True,23.6,True
CLI006315,Rodrigo Araújo,249.079.823-94,28/02/2026,18/04/2026,João Pessoa,PB,Básico,"R$ 19,90",0,20.0,255.95,sim,91.9,True
CLI005139,Vítor Cardoso,024.127.052-42,01-06-25,30-04-26,Manaus,AM,Premium,"R$ 49,90",0,64.0,85.38,False,,True
CLI006205,Henrique Oliveira,082.412.029-66,2025-10-23,2026-04-03,Janaúba,MG,Básico,19.90,3,18.0,98.77,False,,True
CLI004710,Patrícia Martins,19858795853,09-02-26,,Brasília,DF,Premium,49.90,2,32.0,58.13,True,0.6,False
CLI009248,Elaine Pereira,30662290562,25/01/2026,,São José dos Campos,SP,Básico,"19,90",9,48.0,124.61,não,,False
CLI005653,Daniela Pinto,009.421.808-42,20-08-24,,Campo Grande,MS,Premium ,"R$ 49,90",1,63.0,106.85,False,,False
CLI008901,Rafaela Martins,196.884.847-26,12/07/2024,30/04/2026,Floriano,PI,Básico,"19,90",6,,0.0,False,,True
CLI003479,Gabriel Souza,09890687139,10/06/2024,09/04/2026,Caxias do Sul,RS,Premium,49.90,0,21.0,93.96,False,,True
CLI007143,Letícia Gomes,652.211.503-50,03/03/2024,,Salvador,BA,Premium,"49,90",9,48.0,162.91,False,,False
CLI003925,Igor Oliveira,562.811.843-81,17/08/2025,,São Bernardo do Campo,SP,Básico,"R$ 19,90",6,1.0,118.63,False,,False
CLI001749,Vanessa Costa,372.185.529-48,2024-06-11,,Manaus,AM,Premium,"R$ 49,90",1,11.0,129.64,False,,False
CLI000733,Elaine Barbosa,827.164.184-38,06/11/2025,,São Paulo,SP,Premium,49.90,11,44.0,55.92,False,,False
CLI002554,Tiago Barbosa,198.748.806-17,09-08-24,2026-04-26,Crateús,CE,Básico,"19,90",11,25.0,47.06,False,,True
CLI007018,João Rodrigues,429.645.985-94,2024-05-23,,Fortaleza,Ceará,Básico,"19,90",11,41.0,30.52,False,,False
CLI006136,Rafaela Marques,927.154.169-15,03-12-25,,Pirapora,MG,Premium,"49,90",0,36.0,43.25,False,,False
CLI002663,Helena Ribeiro,904.582.181-87,13/12/2024,22-04-26,Garanhuns,PE,Básico,19.90,10,25.0,73.77,True,76.3,True
CLI005458,Eduarda Almeida,008.723.798-66,2025-10-11,,Floriano,PI,Premium,49.90,1,40.0,142.7,True,10.1,False
CLI005859,Letícia Barbosa,52097415898,18/02/2024,,São Gonçalo,RJ,Básico,19.90,5,,0.0,True,86.7,False
CLI003114,Amanda Silva,821.020.804-05,2025-03-10,,Belém,PA,Básico,"R$ 19,90",11,14.0,31.88,não,,False
CLI003304,Leonardo Carvalho,356.271.538-19,2025-05-03,,São Gonçalo,RJ,Básico,"19,90",5,,0.0,False,,False
CLI001345, Letícia Vieira,716.618.878-27,19/01/2025,,Fortaleza,CE,Básico,"R$ 19,90",4,26.0,63.4,não,,False
CLI001691,Bruna Rodrigues,714.740.261-73,09/11/2024,,Maceió,AL,Básico,"19,90",11,29.0,125.74,False,,False
CLI007151,Elaine Araújo,176.063.372-57,2024-09-30,16/04/2026,Janaúba,MG,Premium,"49,90",1,52.0,34.82,False,,True
CLI008099,Renato Cardoso,43327091114,2025-01-10,29-04-26,São José dos Campos,SP,Premium,49.90,1,34.0,73.16,False,,True
CLI003309,Olívia Mendes,791.240.201-44,29/06/2024,,Cuiabá,MT,Básico,"R$ 19,90",4,28.0,155.08,False,,False
CLI001505,Elaine Castro,276.773.084-18,11/11/2025,,Pirapora,MG,Premium,"49,90",11,32.0,56.91,False,,False
CLI001807,Maria Santos,02996176431,02/03/2026,,Maringá,PR,Premium,"49,90",11,48.0,92.2,False,,False
CLI006262,Larissa Araújo,506.255.719-72,2024-01-14,,Belo Horizonte,MG,Básico,"R$ 19,90",4,0.0,0.0,True,3.4,False
CLI005392,Gabriel Rodrigues,63626938870,28/08/2024,14/04/2026,Itabaiana,SE,Premium,"R$ 49,90",1,37.0,15.23,False,,True
CLI003792,Vanessa Souza,53966340112,2024-06-13,,Ribeirão Preto,SP,Básico,"R$ 19,90",5,9.0,112.41,False,,False
CLI009537,Marcos Nunes,663.874.998-89,2024-10-03,,Belo Horizonte,MG,Premium,"49,90",2,29.0,187.3,False,,False
CLI009529,Daniel Silva,837.104.082-09,2026-02-03,,Maceió,AL,Premium,49.90,8,68.0,47.37,False,,False
CLI008697,Patrícia Rodrigues,980.066.682-68,18-06-25,,São Bernardo do Campo,SP,Básico,"R$ 19,90",10,39.0,47.17,False,,False
CLI005647,Daniel Silva,75995461193,27/06/2024,,Campo Grande,MS,Premium,49.90,5,45.0,131.85,False,,False
CLI009466,Patrícia Rocha,80837745608,24/11/2024,,Contagem,MG,Premium,"49,90",0,65.0,108.31,True,21.1,False
CLI001849,Natália Cardoso,116.744.003-39,15/02/2024,,Patos,PB,Premium,49.90,0,43.0,61.52,True,22.7,False
CLI004513,Pedro Ferreira,795.285.192-03,08/07/2025,,Maringá,PR,Básico,"19,90",12,18.0,396806.31,False,,False
CLI002432,Larissa Mendes,502.140.190-06,23/08/2024,,São Luís,MA,Básico,"19,90",10,13.0,447511.93,False,,False
CLI004661,Diego Cavalcanti,032.801.755-73,05-03-25,,Contagem,MG,Premium,"49,90",5,39.0,226.63,True,20.3,False
CLI006836,Rodrigo Dias,977.326.944-66,20-09-24,,Guarulhos,SP,Premium,49.90,1,70.0,61.39,True,11.9,False
CLI005607,Felipe Gomes,719.353.680-79,04/05/2025,,Campo Grande,MS,Básico,"19,90",4,11.0,27.12,False,,False
CLI000143,Débora Cardoso,231.653.238-06,04/01/2026,,Curitiba,PR,Básico,"R$ 19,90",12,7.0,594867.11,False,,False
CLI008776,Rodrigo Dias,110.104.411-64,16/03/2025,,Aracaju,SE,Premium,"49,90",5,,0.0,True,8.8,False
CLI005808,Thiago Souza,969.843.324-46,11-04-25,,Juiz de Fora,MG,Premium,"49,90",0,22.0,508552.48,True,16.0,False
CLI005287,Vanessa Araújo,711.865.092-47,22-07-25,,Uberlândia,MG,Básico,"R$ 19,90",8,17.0,7.94,False,,False
CLI003410,Eduarda Dias,329.053.733-68,07/02/2025,,São Bernardo do Campo,SP,Premium,49.90,0,36.0,481474.54,False,,False
CLI001118,Marcelo Cavalcanti,19250456030,2025-09-19,,Salvador,BA,Básico,"19,90",5,4.0,111.13,True,10.2,False
CLI001757,Bruna Mendes,15030357960,22/09/2025,,Aracaju,SE,Premium,"R$ 49,90",10,56.0,185659.44,False,,False
CLI000498,Leonardo Costa,902.019.642-90,13/08/2025,,Pelotas,RS,Premium,49.90,12,26.0,79.96,False,,False
CLI006867,Renato Cardoso,69615788000,30/10/2024,,Janaúba,MG,Básico,19.90,2,25.0,19.87,False,,False
CLI000871,Camila Martins,74903754494,2024-03-27,,Contagem,MG,Básico,"R$ 19,90",4,25.0,57.39,False,,False
CLI003358,Guilherme Mendes,043.044.895-44,29/12/2025,,Crateús,CE,Básico,"19,90",5,18.0,660996.23,não,,False
CLI000913,Vanessa Castro,347.464.540-99,18/03/2025,2026-04-23,Quixadá,CE,Premium,"49,90",8,39.0,845227.77,True,55.0,True
CLI000722,Fábio Barbosa,423.420.360-45,19/06/2025,,Floriano,PI,Básico,"R$ 19,90",7,,0.0,True,4.7,False
CLI002806,Natália Lima,415.993.330-36,27/08/2024,,Maceió,AL,Básico,"19,90",4,25.0,68.25,False,,False
CLI009960,Fábio Santos,683.090.007-49,2026-01-26,,Pelotas,RS,Básico,"R$ 19,90",0,21.0,181.02,False,,False
CLI000887,Letícia Dias,662.546.731-03,13/01/2026,,Londrina,PR,Básico,"19,90",1,31.0,121.71,True,22.3,False
CLI009609,Diego Souza,477.014.187-99,22-01-25,,Brasília,DF,Premium,"49,90",6,26.0,69.18,não,,False
CLI008945,Diego Ribeiro,367.741.149-63,11/03/2024,,Curitiba,PR,Premium,"49,90",5,,0.0,não,,False
CLI007202,Ricardo Cavalcanti,24017693968,19/02/2025,,Bragança,PA,Básico,19.90,0,23.0,394312.24,False,,False
CLI001521,João Vieira,142.723.788-69,04/06/2024,,Brasília,DF,Premium,"49,90",12,35.0,50.95,False,,False
CLI008705,Amanda Barbosa,269.551.645-86,09/05/2024,,Campo Grande,MS,Básico,"19,90",5,40.0,132.15,não,,False
CLI002747,Renato Souza,32275344360,25/08/2024,,Garanhuns,PE,Básico,"R$ 19,90",7,,0.0,não,,False
CLI005696,Amanda Souza,297.582.893-14,30/04/2024,,Salinópolis,PA,Básico,"R$ 19,90",3,,0.0,False,,False
CLI006873,Olívia Araújo,445.112.262-13,26-02-24,,Natal,RN,Premium,"49,90",0,46.0,62.24,False,,False
CLI000315,Larissa Araújo,135.111.016-25,2025-05-31,,Pelotas,RS,Premium,"49,90",4,32.0,44.16,False,,False
CLI001800,Daniela Costa,861.348.385-91,17-12-25,2026-04-16,Crateús,CE,Premium,"49,90",10,52.0,88.61,False,,True
CLI000328,Bruna Cavalcanti,35007756722,11/08/2024,,Joinville,SC,Básico,"R$ 19,90",6,20.0,137.73,False,,False
CLI005665,Elaine Araújo,414.059.319-62,06/06/2025,,Goiânia,GO,Básico,19.90,0,25.0,20.37,True,45.4,False
CLI004205,VANESSA MENDES,856.698.393-88,03/10/2024,,Recife,PE,Premium,"R$ 49,90",0,31.0,61.42,não,,False
CLI003130,Matheus Dias,88395252328,2026-02-07,,Rio de Janeiro,RJ,Básico,"R$ 19,90",10,38.0,79.5,False,,False
CLI006888,Carlos Nunes,836.267.465-93,18-01-25,,Porto Alegre,RS,Básico,19.90,6,17.0,52.31,False,,False
CLI009369,Marcelo Castro,849.504.159-21,17-10-24,30-04-26,Londrina,PR,Básico,"19,90",0,0.0,0.0,True,74.3,True
CLI003969,Marcos Oliveira,510.318.327-58,18/04/2024,,Salinópolis,PA,Premium,"49,90",11,,0.0,False,,False
CLI009104,Rodrigo Oliveira,136.675.073-05,17/04/2024,,Curitiba,PR,Básico,"R$ 19,90",10,40.0,36.79,False,,False
CLI007901,Otávio Nunes,317.798.864-66,07/10/2024,,Crateús,CE,Premium,49.90,0,64.0,105.95,True,5.5,False
CLI001974,Fábio Pereira,163.680.256-17,18/02/2025,2026-04-10,Estância,SE,Premium,"R$ 49,90",8,29.0,59.5,True,82.5,True
CLI000337,Fábio Mendes,178.799.291-45,14/05/2025,,Sorocaba,SP,Premium,"R$ 49,90",9,62.0,34.99,False,,False
CLI002765,Otávio Santos,187.887.398-00,19/01/2024,,São José dos Campos,SP,Básico,"19,90",9,33.0,150.03,sim,15.2,False
CLI007689,Beatriz Barbosa,04194203002,02/02/2025,,Uberlândia,MG,Premium,"49,90",8,18.0,19.79,False,,False
CLI000276,Eduarda Oliveira,769.503.328-30,21/02/2024,,Niterói,RJ,Premium,49.90,10,46.0,53.79,True,19.3,False
CLI002986,Rafaela Souza,58261877153,04/02/2026,,Vitória,ES,Premium,"49,90",1,42.0,37.94,False,,False
CLI006573,Clara Araújo,10417244899,2026-03-01,2026-04-05,Uberlândia,MG,Básico,"19,90",0,11.0,53.4,False,,True
CLI005873,Larissa Pereira,935.527.871-10,21/01/2024,,Fortaleza,CE,Premium,"49,90",8,46.0,93.63,False,,False
CLI003478,Igor Marques,751.577.555-57,29/02/2024,,Salvador,BA,BÁSICO,"R$ 19,90",12,21.0,111.83,False,,False
CLI005260,Camila Ferreira,60354057460,2024-06-14,,Quixadá,CE,Básico ,"R$ 19,90",7,26.0,84.5,False,,False
CLI003559,CARLA LIMA,200.431.414-22,2024-03-19,,Caxias do Sul,RS,Básico,"19,90",3,29.0,56.61,False,,False
CLI002810,  Larissa Mendes  ,504.910.816-34,01/03/2026,,São José dos Campos,SP,Básico,19.90,1,19.0,88.18,False,,False
CLI009129,Felipe Nunes,230.403.106-40,14-08-24,,Juiz de Fora,MG,Básico,19.90,11,27.0,141.85,False,,False
CLI004862,Matheus Ferreira,755.431.127-55,22/01/2024,,Belo Horizonte,MG,Premium,49.90,11,39.0,50.75,não,,False
CLI006612,Igor Rocha,783.406.348-37,27/02/2025,,Florianópolis,SC,Básico,19.90,3,0.0,0.0,False,,False
CLI003417,Sérgio Vieira,422.364.738-42,03/04/2024,,Aracaju,SE,Básico,"19,90",11,0.0,0.0,False,,False
CLI000308,Matheus Nunes,749.495.961-45,14/05/2025,,Belo Horizonte,MG,Básico,"19,90",1,15.0,285303.23,False,,False
CLI003909,Gabriela Pinto,489.725.401-89,2025-11-12,,Janaúba,MG,Básico,"19,90",2,21.0,62.18,False,,False
CLI000349,Rodrigo Cavalcanti,39084801215,29/01/2025,,Bragança,PA,Premium ,"R$ 49,90",9,37.0,113.3,True,2.7,False
CLI000827,Leonardo Oliveira,670.050.531-26,09/06/2024,,Nova Iguaçu,RJ,Básico,19.90,8,14.0,96.02,não,,False
CLI009518,Marcos Oliveira,24816765944,07-03-24,,Rio de Janeiro,RJ,Básico,"R$ 19,90",0,9.0,179.97,False,,False
CLI004483,Tatiane Carvalho,088.313.358-82,27/08/2025,,Itabaiana,SE,Básico,"19,90",5,20.0,930015.34,não,,False
CLI006602,Juliana Santos,870.376.342-48,2025-04-04,,Palmas,TO,Básico,19.90,7,27.0,27.81,False,,False
CLI003683,Pedro Silva,659.592.875-33,06/02/2024,,São José dos Campos,SP,Básico,19.90,1,47.0,99.42,False,,False
CLI005900,Otávio Vieira,606.503.751-43,13/05/2024,,Recife,PE,Básico,19.90,1,,0.0,False,,False
CLI008402,Guilherme Gomes,033.054.346-32,28/06/2024,,Picos,PI,Premium,"49,90",2,54.0,101.19,False,,False
CLI002054,João Gomes,25399745452,2024-05-15,,Salinópolis,PA,Premium,"49,90",2,50.0,67.28,False,,False
CLI000072, Sabrina Rocha,796.762.996-06,2024-10-20,,Cuiabá,MT,Premium,"49,90",5,29.0,89.48,False,,False
CLI005530,Ricardo Ferreira,286.108.645-45,03/06/2024,2026-04-13,Iguatu,CE,Básico,"R$ 19,90",0,42.0,59.53,False,,True
CLI009157,Letícia Castro,652.862.678-31,24/03/2026,01/04/2026,Cajazeiras,PB,Premium,49.90,0,46.0,29.06,True,9.8,True
CLI007236,Marcelo Castro,29192025686,18-04-25,,Brasília,DF,Básico,"19,90",1,16.0,54.09,True,3.7,False
CLI008181, Marcos Souza,417.452.765-75,30-04-25,,Salvador,BA,Básico,"19,90",12,13.0,79.53,False,,False
CLI001667,Gabriela Vieira,418.105.830-53,2025-07-08,,Floriano,PI,Básico,"19,90",9,,0.0,False,,False
CLI006212,Rafael Silva,010.573.864-05,08/01/2025,,Campo Grande,MS,Básico,19.90,9,42.0,51.23,True,17.5,False
CLI007817,Bruno Carvalho,17188167329,06-02-24,,Manaus,AM,Básico,19.90,2,27.0,59.97,True,4.2,False
CLI005390, Yasmin Rocha,645.484.270-16,03/11/2024,,Picos,PI,Básico,"R$ 19,90",3,10.0,33.48,False,,False
